index,label_gt,label_pred,correct
608,28,25,0
609,9,10,0
610,27,31,0
611,41,41,1
612,1,1,1
613,29,11,0
614,11,11,1
615,10,10,1
616,25,25,1
617,1,1,1
618,10,10,1
619,38,38,1
620,30,12,0
621,14,14,1
622,1,1,1
623,12,12,1
624,7,7,1
625,13,13,1
626,28,25,0
627,8,8,1
628,2,1,0
629,17,17,1
630,5,5,1
631,35,35,1
632,25,25,1
633,8,5,0
634,4,4,1
635,7,7,1
636,16,13,0
637,29,17,0
638,17,17,1
639,9,10,0
640,7,7,1
641,8,10,0
642,17,17,1
643,11,11,1
644,2,3,0
645,13,13,1
646,12,12,1
647,7,7,1
648,1,2,0
649,2,1,0
650,32,32,1
651,17,17,1
652,13,13,1
653,5,2,0
654,12,12,1
655,11,11,1
656,29,25,0
657,13,13,1
658,13,13,1
659,10,10,1
660,5,10,0
661,13,13,1
662,2,2,1
663,7,7,1
664,13,13,1
665,10,10,1
666,14,14,1
667,13,13,1
668,11,25,0
669,4,2,0
670,15,9,0
671,10,10,1
672,36,38,0
673,35,35,1
674,26,12,0
675,0,10,0
676,25,25,1
677,18,12,0
678,29,25,0
679,8,8,1
680,13,13,1
681,14,14,1
682,35,12,0
683,12,12,1
684,35,35,1
685,35,35,1
686,14,14,1
687,25,10,0
688,17,17,1
689,34,34,1
690,5,5,1
691,4,2,0
692,4,4,1
693,13,13,1
694,29,25,0
695,4,3,0
696,5,2,0
697,8,31,0
698,1,1,1
699,2,2,1
700,3,13,0
701,4,2,0
702,39,38,0
703,12,12,1
704,7,7,1
705,16,16,1
706,12,12,1
707,12,12,1
708,18,11,0
709,16,16,1
710,2,2,1
711,36,38,0
712,11,25,0
713,39,38,0
714,4,2,0
715,6,5,0
716,2,5,0
717,36,38,0
718,1,1,1
719,5,5,1
720,10,10,1
721,13,13,1
722,5,13,0
723,30,7,0
724,38,38,1
725,13,18,0
726,14,14,1
727,11,11,1
728,11,11,1
729,35,35,1
730,25,25,1
731,2,7,0
732,14,14,1
733,38,10,0
734,15,15,1
735,38,35,0
736,39,38,0
737,38,35,0
738,4,5,0
739,1,1,1
740,3,5,0
741,1,2,0
742,35,35,1
743,17,17,1
744,4,4,1
745,17,17,1
746,4,4,1
747,2,2,1
748,5,5,1
749,30,25,0
750,10,10,1
751,28,13,0
752,9,10,0
753,28,11,0
754,22,25,0
755,42,12,0
756,2,2,1
757,12,12,1
758,3,10,0
759,23,25,0
760,3,5,0
761,13,13,1
762,10,10,1
763,3,1,0
764,12,13,0
765,4,8,0
766,1,1,1
767,5,5,1
768,3,7,0
769,9,16,0
770,10,10,1
771,4,2,0
772,13,13,1
773,28,9,0
774,3,1,0
775,4,5,0
776,15,15,1
777,15,9,0
778,0,2,0
779,33,33,1
780,2,2,1
781,39,38,0
782,12,12,1
783,38,38,1
784,7,7,1
785,10,10,1
786,2,2,1
787,10,10,1
788,2,2,1
789,38,35,0
790,2,2,1
791,5,5,1
792,1,1,1
793,3,5,0
794,1,12,0
795,42,10,0
796,15,15,1
797,15,10,0
798,4,4,1
799,15,13,0
800,38,38,1
801,25,25,1
802,5,10,0
803,5,5,1
804,12,12,1
805,2,1,0
806,26,11,0
807,0,1,0
808,17,17,1
809,0,1,0
810,26,26,1
811,31,31,1
812,4,4,1
813,13,13,1
814,17,17,1
815,1,2,0
816,11,11,1
817,8,5,0
818,1,2,0
819,2,2,1
820,4,4,1
821,14,12,0
822,3,2,0
823,4,7,0
824,25,25,1
825,4,8,0
826,15,2,0
827,2,2,1
828,38,38,1
829,27,11,0
830,37,35,0
831,7,7,1
832,1,2,0
833,18,18,1
834,28,13,0
835,11,11,1
836,10,10,1
837,9,9,1
838,15,15,1
839,11,11,1
840,12,12,1
841,10,10,1
842,13,13,1
843,13,13,1
844,25,7,0
845,4,40,0
846,1,1,1
847,38,38,1
848,12,12,1
849,23,23,1
850,10,10,1
851,2,2,1
852,1,1,1
853,29,1,0
854,24,24,1
855,10,10,1
856,1,5,0
857,28,11,0
858,3,2,0
859,11,7,0
860,5,5,1
861,6,5,0
862,9,9,1
863,2,2,1
864,1,1,1
865,33,33,1
866,3,5,0
867,9,2,0
868,25,11,0
869,16,13,0
870,42,10,0
871,35,35,1
872,10,10,1
873,28,7,0
874,4,4,1
875,1,1,1
876,7,7,1
877,5,5,1
878,3,2,0
879,23,30,0
880,1,1,1
881,1,2,0
882,10,10,1
883,30,11,0
884,35,35,1
885,24,24,1
886,33,34,0
887,1,1,1
888,12,12,1
889,2,1,0
890,13,13,1
891,13,13,1
892,33,35,0
893,17,17,1
894,35,38,0
895,5,5,1
896,15,9,0
897,31,31,1
898,33,38,0
899,42,13,0
900,11,25,0
901,24,18,0
902,38,38,1
903,4,4,1
904,27,11,0
905,7,7,1
906,13,13,1
907,21,21,1
908,38,12,0
909,38,38,1
910,1,2,0
911,13,13,1
912,23,11,0
913,13,13,1
914,18,12,0
915,13,13,1
916,13,13,1
917,38,38,1
918,35,35,1
919,5,5,1
920,12,12,1
921,25,25,1
922,4,4,1
923,1,1,1
924,19,12,0
925,3,12,0
926,9,10,0
927,2,2,1
928,3,5,0
929,17,17,1
930,38,38,1
931,5,5,1
932,5,5,1
933,38,38,1
934,1,1,1
935,11,11,1
936,31,31,1
937,2,4,0
938,42,10,0
939,12,12,1
940,35,35,1
941,29,31,0
942,38,38,1
943,0,4,0
944,38,38,1
945,10,10,1
946,13,13,1
947,1,1,1
948,34,2,0
949,22,12,0
950,12,12,1
951,31,10,0
952,15,9,0
953,13,13,1
954,31,31,1
955,1,2,0
956,42,38,0
957,36,38,0
958,7,7,1
959,20,23,0
960,27,26,0
961,15,15,1
962,12,12,1
963,14,14,1
964,10,10,1
965,5,5,1
966,32,32,1
967,3,2,0
968,7,7,1
969,13,13,1
970,12,12,1
971,7,7,1
972,13,13,1
973,4,4,1
974,10,10,1
975,8,5,0
976,23,11,0
977,10,10,1
978,39,38,0
979,2,2,1
980,13,13,1
981,7,3,0
982,1,10,0
983,5,5,1
984,31,10,0
985,10,10,1
986,5,5,1
987,31,31,1
988,7,10,0
989,39,38,0
990,0,1,0
991,23,25,0
992,7,5,0
993,38,38,1
994,35,35,1
995,38,38,1
996,25,25,1
997,38,39,0
998,9,9,1
999,16,5,0
1000,17,17,1
1001,1,2,0
1002,12,12,1
1003,12,12,1
1004,10,10,1
1005,5,5,1
1006,38,38,1
1007,3,1,0
1008,12,13,0
1009,12,12,1
1010,8,8,1
1011,10,10,1
1012,2,2,1
1013,10,10,1
1014,12,12,1
1015,35,35,1
1016,15,15,1
1017,4,4,1
1018,35,35,1
1019,5,5,1
1020,14,14,1
1021,1,1,1
1022,11,7,0
1023,35,35,1
1024,38,38,1
1025,30,12,0
1026,11,7,0
1027,4,4,1
1028,12,12,1
1029,1,1,1
1030,18,18,1
1031,8,2,0
1032,11,11,1
1033,41,9,0
1034,10,5,0
1035,2,2,1
1036,8,10,0
1037,2,2,1
1038,35,38,0
1039,13,13,1
1040,38,38,1
1041,9,10,0
1042,12,12,1
1043,7,5,0
1044,12,12,1
1045,31,13,0
1046,2,2,1
1047,11,11,1
1048,17,17,1
1049,35,35,1
1050,4,4,1
1051,18,35,0
1052,4,4,1
1053,34,33,0
1054,40,2,0
1055,11,25,0
1056,11,11,1
1057,33,38,0
1058,15,15,1
1059,13,13,1
1060,5,5,1
1061,12,12,1
1062,13,13,1
1063,13,13,1
1064,12,12,1
1065,7,2,0
1066,31,31,1
1067,32,32,1
1068,4,4,1
1069,41,10,0
1070,8,7,0
1071,2,2,1
1072,8,8,1
1073,39,38,0
1074,14,14,1
1075,42,10,0
1076,4,4,1
1077,7,7,1
1078,11,12,0
1079,21,25,0
1080,2,2,1
1081,2,2,1
1082,13,13,1
1083,10,5,0
1084,2,12,0
1085,8,10,0
1086,18,18,1
1087,4,8,0
1088,5,2,0
1089,4,2,0
1090,16,16,1
1091,33,3,0
1092,1,1,1
1093,18,18,1
1094,31,31,1
1095,37,35,0
1096,30,31,0
1097,9,10,0
1098,18,18,1
1099,5,5,1
1100,35,12,0
1101,20,25,0
1102,2,2,1
1103,20,11,0
1104,23,31,0
1105,5,4,0
1106,8,10,0
1107,9,10,0
1108,38,38,1
1109,12,12,1
1110,35,35,1
1111,5,5,1
1112,11,11,1
1113,10,10,1
1114,12,12,1
1115,33,38,0
1116,8,8,1
1117,38,35,0
1118,3,2,0
1119,32,32,1
1120,31,31,1
1121,41,41,1
1122,35,35,1
1123,40,40,1
1124,13,13,1
1125,7,7,1
1126,12,12,1
1127,8,8,1
1128,13,13,1
1129,1,1,1
1130,13,13,1
1131,8,10,0
1132,40,2,0
1133,4,1,0
1134,4,4,1
1135,5,5,1
1136,17,17,1
1137,18,18,1
1138,12,12,1
1139,35,35,1
1140,8,5,0
1141,33,34,0
1142,3,1,0
1143,15,15,1
1144,12,12,1
1145,14,14,1
1146,9,9,1
1147,4,5,0
1148,5,2,0
1149,31,31,1
1150,32,32,1
1151,3,2,0
1152,25,11,0
1153,1,2,0
1154,10,10,1
1155,33,35,0
1156,4,5,0
1157,35,35,1
1158,9,10,0
1159,1,1,1
1160,32,32,1
1161,4,4,1
1162,13,13,1
1163,17,17,1
1164,4,4,1
1165,6,5,0
1166,26,26,1
1167,38,38,1
1168,2,12,0
1169,20,9,0
1170,11,11,1
1171,41,41,1
1172,38,38,1
1173,34,35,0
1174,38,38,1
1175,39,38,0
1176,1,2,0
1177,18,25,0
1178,5,5,1
1179,9,9,1
1180,26,26,1
1181,17,17,1
1182,31,31,1
1183,24,2,0
1184,37,10,0
1185,12,12,1
1186,22,22,1
1187,5,5,1
1188,8,8,1
1189,12,12,1
1190,10,10,1
1191,2,2,1
1192,2,1,0
1193,10,10,1
1194,7,38,0
1195,10,10,1
1196,14,14,1
1197,9,9,1
1198,8,1,0
1199,14,2,0
1200,5,5,1
1201,5,5,1
1202,25,25,1
1203,4,4,1
1204,3,2,0
1205,29,1,0
1206,40,13,0
1207,16,16,1
1208,35,35,1
1209,11,11,1
1210,18,18,1
1211,12,13,0
1212,39,38,0
1213,12,12,1
1214,30,11,0
1215,12,12,1
1216,13,13,1
1217,9,10,0
1218,9,10,0
1219,11,11,1
1220,13,13,1
1221,17,17,1
1222,29,23,0
1223,14,14,1
1224,17,17,1
1225,26,26,1
1226,1,1,1
1227,13,13,1
1228,11,22,0
1229,10,10,1
1230,5,5,1
1231,5,2,0
1232,4,5,0
1233,4,4,1
1234,3,12,0
1235,34,1,0
1236,23,23,1
1237,4,2,0
1238,7,10,0
1239,14,14,1
1240,12,12,1
1241,22,26,0
1242,37,1,0
1243,35,35,1
1244,12,12,1
1245,28,18,0
1246,28,31,0
1247,2,2,1
1248,3,5,0
1249,12,12,1
1250,10,10,1
1251,1,1,1
1252,8,10,0
1253,17,17,1
1254,37,38,0
1255,12,12,1
1256,31,31,1
1257,11,11,1
1258,9,10,0
1259,5,5,1
1260,5,10,0
1261,8,5,0
1262,9,2,0
1263,5,2,0
1264,10,10,1
1265,38,38,1
1266,42,42,1
1267,18,18,1
1268,2,3,0
1269,14,14,1
1270,2,2,1
1271,12,12,1
1272,3,4,0
1273,2,2,1
1274,42,38,0
1275,8,5,0
1276,18,25,0
1277,14,23,0
1278,5,1,0
1279,0,2,0
1280,2,4,0
1281,1,2,0
1282,14,14,1
1283,36,35,0
1284,11,11,1
1285,13,13,1
1286,11,11,1
1287,10,9,0
1288,8,5,0
1289,34,35,0
1290,4,2,0
1291,38,38,1
1292,14,14,1
1293,2,2,1
1294,7,5,0
1295,17,17,1
1296,29,18,0
1297,33,33,1
1298,28,12,0
1299,7,7,1
1300,38,38,1
1301,18,18,1
1302,14,14,1
1303,1,2,0
1304,33,33,1
1305,16,16,1
1306,4,4,1
1307,19,10,0
1308,23,26,0
1309,6,5,0
1310,5,5,1
1311,8,13,0
1312,8,8,1
1313,10,10,1
1314,34,38,0
1315,35,35,1
1316,5,2,0
1317,25,25,1
1318,13,13,1
1319,35,35,1
1320,38,38,1
1321,9,9,1
1322,15,15,1
1323,5,4,0
1324,14,17,0
1325,26,26,1
1326,42,13,0
1327,26,26,1
1328,13,13,1
1329,17,17,1
1330,10,5,0
1331,4,5,0
1332,4,4,1
1333,9,10,0
1334,1,1,1
1335,2,2,1
1336,34,38,0
1337,1,1,1
1338,42,6,0
1339,31,31,1
1340,13,13,1
1341,9,10,0
1342,13,13,1
1343,12,12,1
1344,38,38,1
1345,8,5,0
1346,35,35,1
1347,38,38,1
1348,7,7,1
1349,2,2,1
1350,5,5,1
1351,12,12,1
1352,25,11,0
1353,8,8,1
1354,2,2,1
1355,12,12,1
1356,28,28,1
1357,12,12,1
1358,2,2,1
1359,2,2,1
1360,26,26,1
1361,3,2,0
1362,8,5,0
1363,11,18,0
1364,8,5,0
1365,10,10,1
1366,12,12,1
1367,5,5,1
1368,40,40,1
1369,2,8,0
1370,33,34,0
1371,25,10,0
1372,2,7,0
1373,41,32,0
1374,16,16,1
1375,18,18,1
1376,8,2,0
1377,3,3,1
1378,34,35,0
1379,31,18,0
1380,9,9,1
1381,9,10,0
1382,13,13,1
1383,38,38,1
1384,7,7,1
1385,4,5,0
1386,4,4,1
1387,13,13,1
1388,12,12,1
1389,18,2,0
1390,8,8,1
1391,38,38,1
1392,25,31,0
1393,5,5,1
1394,2,5,0
1395,42,13,0
1396,13,13,1
1397,35,35,1
1398,10,10,1
1399,12,12,1
1400,33,38,0
1401,13,13,1
1402,30,10,0
1403,2,2,1
1404,38,38,1
1405,10,10,1
1406,13,13,1
1407,17,17,1
1408,12,12,1
1409,1,1,1
1410,15,15,1
1411,7,7,1
1412,18,18,1
1413,34,38,0
1414,38,38,1
1415,12,12,1
1416,3,1,0
1417,3,1,0
1418,4,3,0
1419,12,12,1
1420,12,12,1
1421,10,9,0
1422,30,11,0
1423,14,14,1
1424,12,12,1
1425,14,14,1
1426,10,10,1
1427,4,4,1
1428,17,17,1
1429,7,12,0
1430,13,13,1
1431,27,11,0
1432,17,17,1
1433,8,10,0
1434,23,25,0
1435,18,18,1
1436,11,11,1
1437,38,38,1
1438,10,10,1
1439,10,10,1
1440,5,5,1
1441,25,35,0
1442,18,18,1
1443,4,4,1
1444,11,11,1
1445,31,31,1
1446,12,12,1
1447,1,1,1
1448,8,7,0
1449,12,12,1
1450,35,35,1
1451,11,11,1
1452,5,5,1
1453,4,4,1
1454,2,2,1
1455,18,18,1
1456,38,10,0
1457,5,10,0
1458,38,38,1
1459,13,13,1
1460,10,10,1
1461,3,3,1
1462,42,41,0
1463,34,40,0
1464,31,10,0
1465,26,26,1
1466,8,10,0
1467,5,5,1
1468,7,2,0
1469,20,10,0
1470,15,15,1
1471,2,2,1
1472,3,4,0
1473,10,10,1
1474,13,13,1
1475,18,25,0
1476,2,2,1
1477,35,35,1
1478,4,4,1
1479,31,18,0
1480,25,25,1
1481,13,13,1
1482,1,2,0
1483,2,2,1
1484,8,8,1
1485,12,12,1
1486,2,2,1
1487,32,32,1
1488,12,12,1
1489,12,12,1
1490,12,12,1
1491,2,4,0
1492,5,4,0
1493,5,5,1
1494,7,7,1
1495,34,34,1
1496,38,23,0
1497,7,7,1
1498,2,2,1
1499,8,8,1
1500,2,2,1
1501,8,10,0
1502,8,7,0
1503,9,9,1
1504,7,7,1
1505,13,13,1
1506,1,1,1
1507,5,5,1
1508,38,38,1
1509,17,17,1
1510,5,5,1
1511,10,10,1
1512,18,13,0
1513,13,13,1
1514,30,25,0
1515,1,1,1
1516,3,5,0
1517,42,13,0
1518,16,10,0
1519,0,4,0
1520,8,10,0
1521,8,8,1
1522,17,17,1
1523,13,13,1
1524,30,31,0
1525,18,18,1
1526,38,38,1
1527,2,2,1
1528,12,12,1
1529,38,38,1
1530,13,13,1
1531,1,7,0
1532,11,11,1
1533,14,14,1
1534,5,5,1
1535,3,5,0
1536,38,38,1
1537,39,38,0
1538,5,5,1
1539,25,25,1
1540,10,9,0
1541,29,29,1
1542,3,1,0
1543,9,9,1
1544,25,31,0
1545,38,38,1
1546,2,2,1
1547,5,5,1
1548,25,25,1
1549,25,25,1
1550,13,13,1
1551,10,10,1
1552,5,2,0
1553,3,7,0
1554,38,39,0
1555,1,1,1
1556,4,10,0
1557,28,25,0
1558,2,2,1
1559,20,12,0
1560,42,41,0
1561,2,2,1
1562,38,38,1
1563,38,38,1
1564,22,11,0
1565,1,1,1
1566,25,11,0
1567,10,10,1
1568,2,2,1
1569,5,5,1
1570,17,17,1
1571,1,2,0
1572,20,31,0
1573,3,5,0
1574,9,17,0
1575,38,38,1
1576,38,38,1
1577,28,25,0
1578,3,2,0
1579,28,25,0
1580,6,6,1
1581,13,13,1
1582,30,18,0
1583,21,18,0
1584,2,2,1
1585,7,9,0
1586,17,17,1
1587,35,35,1
1588,14,14,1
1589,13,13,1
1590,10,10,1
1591,38,38,1
1592,17,17,1
1593,10,6,0
1594,11,11,1
1595,8,5,0
1596,15,15,1
1597,26,12,0
1598,2,2,1
1599,4,4,1
1600,38,38,1
1601,6,6,1
1602,1,2,0
1603,25,18,0
1604,7,7,1
1605,8,7,0
1606,18,18,1
1607,3,2,0
1608,8,8,1
1609,13,13,1
1610,16,16,1
1611,23,26,0
1612,42,32,0
1613,16,16,1
1614,12,12,1
1615,2,5,0
1616,9,9,1
1617,32,32,1
1618,12,12,1
1619,2,5,0
1620,7,7,1
1621,7,7,1
1622,38,38,1
1623,12,12,1
1624,7,7,1
1625,25,25,1
1626,38,38,1
1627,38,12,0
1628,21,10,0
1629,9,9,1
1630,11,11,1
1631,10,10,1
1632,25,25,1
1633,12,12,1
1634,20,20,1
1635,5,5,1
1636,10,10,1
1637,2,5,0
1638,23,25,0
1639,9,1,0
1640,33,9,0
1641,13,13,1
1642,35,35,1
1643,19,13,0
1644,8,5,0
1645,5,5,1
1646,34,38,0
1647,9,9,1
1648,10,10,1
1649,1,1,1
1650,35,35,1
1651,17,17,1
1652,13,7,0
1653,10,10,1
1654,38,38,1
1655,13,13,1
1656,7,7,1
1657,26,26,1
1658,12,12,1
1659,14,14,1
1660,7,7,1
1661,28,25,0
1662,17,17,1
